transaction_id,amount_eur,merchant_country,issuer_country,cross_border,device_type,browser_type,merchant_category,card_scheme,returning_user,tokenized,passkey_available,exemption_possible,previous_soft_decline,previous_challenge_success,failed_auth_attempts_30d,issuer_behavior,risk_score_label,friction_score_label,approved,abandoned,fraud_flag,device_type_encoded,browser_type_encoded,merchant_category_encoded,card_scheme_encoded,issuer_behavior_encoded,risk_proxy,friction_proxy,pred_approval_proba,pred_abandon_proba,pred_fraud_proba,recommended_strategy,decision_reason,strategy_cost_score,business_value_score
TX_0001195,122.14,DE,FR,1,mobile,edge,subscriptions,mc,0,0,0,1,0,0,0,strict,29.8,26.0,1,0,0,0,3,4,1,2,6,5,50.24,59.2,52.36,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-8.16
TX_0001196,95.82,ES,DE,1,tablet,chrome,retail,mc,0,0,1,1,0,1,0,friendly,26.2,13.0,1,0,0,2,0,3,1,0,6,2,59.57,36.47,35.85,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,5.02
TX_0001197,27.44,FR,NL,1,tablet,firefox,subscriptions,visa,1,0,0,1,0,0,3,strict,33.8,16.0,1,0,0,2,2,4,0,2,13,1,78.57,21.2,16.49,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,24.76
TX_0001198,43.87,ES,ES,0,mobile,edge,retail,visa,0,1,1,1,0,1,1,neutral,18.0,18.0,0,0,0,0,3,3,0,1,5,4,48.59,32.74,20.39,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,4.1
TX_0001199,66.28,IT,NL,1,desktop,chrome,retail,mc,0,1,0,1,0,0,0,neutral,24.0,13.0,1,1,1,1,0,3,1,1,4,3,50.25,47.5,51.29,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-5.02
TX_0001200,104.02,IT,FR,1,mobile,edge,marketplace,visa,1,1,1,1,0,0,0,friendly,17.2,13.0,1,0,0,0,3,0,0,0,2,2,74.31,31.09,36.47,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,16.37
TX_0001201,93.93,IT,US,1,tablet,firefox,marketplace,visa,1,0,1,0,0,0,0,neutral,23.0,8.0,1,0,0,2,2,0,0,1,4,0,51.19,11.87,36.21,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,7.33
TX_0001202,129.27,UK,UK,0,mobile,safari,travel,mc,0,1,0,0,0,0,0,friendly,21.2,18.0,0,0,0,0,1,2,1,0,2,5,58.83,48.46,32.03,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,2.45
TX_0001203,114.13,NL,FR,1,desktop,safari,retail,visa,1,0,1,1,0,0,0,neutral,23.0,8.0,1,0,0,1,1,3,0,1,4,0,56.1,7.67,51.17,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,7.59
TX_0001204,31.62,FR,IT,1,mobile,chrome,retail,mc,0,0,0,0,0,0,0,friendly,26.2,18.0,0,0,0,0,0,3,1,0,6,5,37.08,55.57,51.17,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-12.94
TX_0001205,71.63,IT,US,1,desktop,safari,retail,visa,1,0,0,0,1,0,1,neutral,23.0,8.0,1,0,0,1,1,3,0,1,11,1,50.06,32.3,35.83,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,2.79
TX_0001206,57.85,NL,IT,1,mobile,firefox,retail,mc,1,1,1,0,0,0,0,strict,20.8,21.0,1,1,0,0,2,3,1,2,2,2,72.19,47.44,40.07,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,10.61
TX_0001207,150.92,ES,UK,1,tablet,edge,subscriptions,visa,1,0,0,1,0,1,0,strict,32.8,19.0,1,0,0,2,3,4,0,2,4,1,74.09,23.99,40.28,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,17.29
TX_0001208,101.83,UK,US,1,desktop,edge,saas,visa,0,0,0,0,0,0,1,neutral,28.0,13.0,1,0,0,1,3,1,0,1,9,3,47.26,44.83,52.92,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-6.02
TX_0001209,89.72,ES,US,1,mobile,safari,subscriptions,visa,1,0,0,1,0,0,0,neutral,23.0,13.0,1,0,0,0,1,4,0,1,4,3,53.6,48.69,47.98,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-3.15
TX_0001210,25.89,UK,UK,0,mobile,edge,retail,visa,0,0,1,1,0,0,1,neutral,22.0,18.0,0,0,0,0,3,3,0,1,7,4,37.51,41.61,42.29,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,-3.78
TX_0001211,91.0,BE,NL,1,desktop,chrome,retail,mc,1,1,0,1,0,1,1,neutral,19.0,8.0,1,0,0,1,0,3,1,1,5,1,76.23,29.08,39.14,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,17.21
TX_0001212,78.57,BE,NL,1,mobile,firefox,subscriptions,visa,0,0,1,1,0,1,1,neutral,28.0,18.0,1,0,0,0,2,4,0,1,9,4,63.03,38.35,44.71,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,4.33
TX_0001213,65.8,FR,DE,1,desktop,chrome,subscriptions,visa,0,0,0,0,0,1,1,strict,29.8,21.0,1,1,0,1,0,4,0,2,9,3,66.68,58.09,45.37,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,0.91
TX_0001214,168.63,UK,NL,1,desktop,chrome,subscriptions,visa,1,1,1,0,0,0,0,friendly,25.2,11.0,1,0,0,1,0,4,0,0,2,0,66.82,4.49,26.84,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,21.58
TX_0001215,72.38,NL,FR,1,mobile,safari,travel,amex,0,0,0,1,1,0,0,friendly,31.2,18.0,0,0,0,0,1,2,2,0,10,5,25.81,49.86,54.88,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,-16.33
TX_0001216,49.85,NL,US,1,mobile,app_webview,saas,amex,0,1,0,1,0,0,0,friendly,26.2,26.0,1,0,0,0,4,1,2,0,4,8,55.25,40.28,28.1,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,3.67
TX_0001217,1.5,ES,IT,1,mobile,chrome,subscriptions,amex,1,1,0,1,0,1,0,friendly,17.2,13.0,1,0,0,0,0,4,2,0,2,3,75.19,41.26,30.03,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,15.51
TX_0001218,21.08,NL,UK,1,mobile,app_webview,marketplace,amex,1,0,1,0,0,1,1,neutral,27.0,21.0,1,0,0,0,4,0,2,1,7,5,66.76,22.61,35.23,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,15.34
TX_0001219,149.35,ES,UK,1,desktop,firefox,saas,visa,1,1,1,0,0,0,0,friendly,17.2,8.0,1,0,0,1,2,1,0,0,2,0,69.57,4.31,28.67,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,22.49
TX_0001220,96.56,FR,NL,1,desktop,firefox,marketplace,mc,1,1,1,0,0,0,1,neutral,19.0,8.0,1,0,0,1,2,0,1,1,5,0,75.98,4.08,41.92,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,22.79
TX_0001221,131.74,NL,UK,1,mobile,safari,saas,visa,1,1,1,1,0,0,0,neutral,19.0,13.0,1,0,0,0,1,1,0,1,2,2,60.87,31.38,45.31,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,4.98
TX_0001222,117.83,NL,IT,1,mobile,chrome,travel,mc,0,1,1,0,0,0,1,neutral,29.0,18.0,1,1,0,0,0,2,1,1,7,4,54.53,50.66,41.7,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,1.73
TX_0001223,46.85,UK,DE,1,mobile,chrome,marketplace,visa,1,1,0,1,0,0,0,strict,20.8,21.0,0,0,0,0,0,0,0,2,2,3,54.37,53.24,32.61,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-0.87
TX_0001224,35.8,ES,FR,1,mobile,safari,retail,mc,1,0,1,0,0,0,0,friendly,21.2,13.0,1,0,0,0,1,3,1,0,4,2,56.67,41.14,46.14,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,4.19
TX_0001225,80.45,DE,FR,1,desktop,firefox,saas,visa,0,1,1,1,0,0,0,friendly,22.2,13.0,0,0,0,1,2,1,0,0,4,2,47.01,32.23,39.23,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-0.25
TX_0001226,34.11,BE,US,1,desktop,app_webview,marketplace,mc,0,1,0,0,0,0,0,neutral,28.0,21.0,1,0,0,1,4,0,1,1,4,6,63.2,53.42,39.23,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,1.74
TX_0001227,128.2,UK,UK,0,mobile,chrome,retail,visa,0,0,0,0,0,0,1,strict,23.8,26.0,1,0,0,0,0,3,0,2,7,5,56.29,39.13,44.52,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,1.14
TX_0001228,123.22,IT,ES,1,desktop,app_webview,saas,visa,1,0,0,0,1,1,1,friendly,25.2,16.0,1,1,0,1,4,1,0,0,11,4,47.82,39.61,35.33,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,0.05
TX_0001229,33.04,NL,BE,1,desktop,app_webview,saas,visa,1,0,0,0,0,1,0,neutral,27.0,16.0,0,1,0,1,4,1,0,1,4,4,42.88,52.02,42.64,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-7.74
TX_0001230,57.07,UK,BE,1,desktop,chrome,marketplace,visa,1,0,0,0,0,0,1,friendly,21.2,8.0,1,0,1,1,0,0,0,0,7,1,54.58,40.03,49.8,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-0.91
TX_0001231,51.75,ES,US,1,mobile,safari,travel,mc,1,1,1,0,0,0,0,strict,25.8,21.0,1,0,0,0,1,2,1,2,2,2,66.55,41.69,42.39,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,9.05
TX_0001232,71.76,UK,IT,1,desktop,edge,saas,amex,0,0,1,0,0,0,0,strict,29.8,21.0,0,1,0,1,3,1,2,2,6,2,43.06,59.22,48.1,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,-6.85
TX_0001233,1.5,FR,FR,0,mobile,chrome,retail,visa,1,1,0,1,0,1,1,strict,14.8,21.0,1,0,0,0,0,3,0,2,3,3,81.61,48.01,13.13,NO_STEP_UP,"Low risk, high approval, strong trust signals",5,21.6
TX_0001234,96.66,IT,NL,1,mobile,safari,travel,amex,0,0,0,0,0,1,1,strict,34.8,26.0,1,1,0,0,1,2,2,2,9,5,52.25,52.4,56.32,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-6.35
TX_0001235,1.5,UK,UK,0,mobile,chrome,retail,mc,1,0,1,0,0,0,0,neutral,17.0,13.0,1,0,0,0,0,3,1,1,2,2,66.51,42.27,37.27,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,9.91
TX_0001236,42.59,FR,BE,1,desktop,safari,marketplace,amex,1,0,0,0,0,0,0,friendly,21.2,8.0,1,0,0,1,1,0,2,0,4,1,57.42,17.53,46.95,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,6.57
TX_0001237,108.43,NL,BE,1,desktop,chrome,marketplace,visa,0,0,0,0,0,0,0,neutral,28.0,13.0,1,0,0,1,0,0,0,1,6,3,46.35,54.11,53.79,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-8.93
TX_0001238,127.3,FR,US,1,desktop,app_webview,saas,amex,0,0,0,0,0,0,1,neutral,32.0,21.0,1,0,0,1,4,1,2,1,9,6,59.56,55.34,47.41,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-2.01
TX_0001239,134.16,NL,ES,1,mobile,chrome,retail,visa,1,1,1,1,0,0,0,neutral,19.0,13.0,1,0,0,0,0,3,0,1,2,2,66.99,30.02,40.04,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,12.63
TX_0001240,94.92,UK,NL,1,desktop,chrome,marketplace,mc,0,1,0,1,0,0,0,neutral,24.0,13.0,1,0,0,1,0,0,1,1,4,3,51.18,47.43,47.49,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-3.82
TX_0001241,17.2,FR,ES,1,desktop,chrome,retail,visa,1,0,0,1,0,0,1,friendly,21.2,8.0,1,0,1,1,0,3,0,0,7,1,53.11,29.62,52.29,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,0.54
TX_0001242,103.41,DE,ES,1,mobile,chrome,travel,visa,1,0,0,0,0,0,0,strict,29.8,21.0,1,0,0,0,0,2,0,2,4,3,53.79,42.83,52.63,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-2.53
TX_0001243,33.46,IT,US,1,mobile,safari,marketplace,visa,1,1,0,1,1,0,0,friendly,17.2,13.0,0,1,1,0,1,0,0,0,6,3,40.27,57.56,36.78,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,-8.12
TX_0001244,1.5,ES,US,1,mobile,chrome,subscriptions,mc,1,1,1,0,0,0,0,friendly,17.2,13.0,1,0,0,0,0,4,1,0,2,2,80.15,32.33,37.18,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,18.55
TX_0001245,70.02,FR,DE,1,desktop,safari,marketplace,visa,0,1,0,0,0,0,0,strict,25.8,21.0,1,0,1,1,1,0,0,2,4,3,43.09,53.13,51.93,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-9.78
TX_0001246,110.49,DE,BE,1,desktop,safari,subscriptions,mc,0,1,1,0,0,1,0,neutral,24.0,13.0,1,0,1,1,1,4,1,1,4,2,73.1,29.85,50.57,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,9.82
TX_0001247,140.93,FR,UK,1,desktop,chrome,marketplace,visa,1,0,0,0,0,0,1,strict,24.8,16.0,1,0,0,1,0,0,0,2,7,1,59.49,23.35,44.45,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,6.54
TX_0001248,127.4,NL,UK,1,mobile,firefox,marketplace,visa,0,1,1,0,0,0,0,friendly,22.2,18.0,1,0,1,0,2,0,0,0,4,4,53.99,48.95,34.82,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,3.29
TX_0001249,55.96,UK,UK,0,desktop,safari,saas,mc,1,1,0,0,0,0,0,friendly,11.2,8.0,0,0,1,1,1,1,1,0,0,1,60.25,21.49,21.81,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,11.88
TX_0001250,21.08,NL,US,1,desktop,chrome,travel,mc,0,1,0,0,1,1,0,strict,30.8,21.0,1,0,1,1,0,2,1,2,8,3,43.92,40.4,51.16,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,-5.07
TX_0001251,112.79,FR,ES,1,tablet,safari,retail,mc,1,0,0,0,1,0,2,neutral,32.0,8.0,0,0,0,2,1,3,1,1,14,1,27.23,22.77,31.92,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,-4.32
TX_0001252,85.4,NL,FR,1,desktop,chrome,saas,visa,0,0,0,1,0,1,0,friendly,26.2,13.0,1,0,0,1,0,1,0,0,6,3,49.39,45.93,47.28,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-4.21
TX_0001253,40.47,ES,IT,1,mobile,safari,retail,mc,0,1,0,0,0,0,0,neutral,24.0,18.0,0,0,1,0,1,3,1,1,4,5,47.79,56.78,44.23,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-7.04
TX_0001254,1.5,IT,BE,1,mobile,chrome,travel,mc,0,1,1,0,0,0,0,friendly,27.2,18.0,0,1,0,0,0,2,1,0,4,4,52.31,61.34,41.77,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,-1.95
TX_0001255,103.17,ES,IT,1,desktop,chrome,retail,visa,0,1,0,1,0,1,0,friendly,22.2,13.0,1,0,0,1,0,3,0,0,4,3,52.75,32.8,42.62,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,1.51
TX_0001256,60.05,FR,US,1,desktop,chrome,saas,visa,1,0,0,0,0,0,0,neutral,23.0,8.0,1,0,1,1,0,1,0,1,4,1,52.61,30.61,46.11,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,1.3
TX_0001257,87.61,ES,NL,1,mobile,app_webview,retail,visa,1,1,0,0,0,0,1,strict,24.8,29.0,1,1,0,0,4,3,0,2,5,6,65.38,54.71,45.71,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,1.1
TX_0001258,70.89,DE,UK,1,desktop,chrome,travel,mc,0,1,0,1,0,0,0,neutral,29.0,13.0,1,0,0,1,0,2,1,1,4,3,52.87,47.13,49.3,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-3.35
TX_0001259,206.88,BE,UK,1,mobile,chrome,subscriptions,mc,1,0,1,0,0,1,2,strict,41.8,24.0,0,0,1,0,0,4,1,2,10,2,44.11,18.77,73.97,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-5.14
TX_0001260,15.28,ES,UK,1,desktop,chrome,saas,visa,1,0,1,0,0,0,1,friendly,21.2,8.0,1,0,0,1,0,1,0,0,7,0,57.18,3.73,46.03,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,10.09
TX_0001261,21.44,BE,DE,1,mobile,edge,subscriptions,mc,1,1,1,0,0,0,0,neutral,19.0,13.0,1,0,0,0,3,4,1,1,2,2,79.21,28.55,36.56,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,19.2
TX_0001262,123.31,UK,NL,1,mobile,safari,retail,mc,1,1,1,0,0,0,0,neutral,19.0,13.0,1,0,0,0,1,3,1,1,2,2,66.6,38.95,44.81,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,9.27
TX_0001263,29.5,NL,FR,1,desktop,safari,retail,visa,0,1,0,1,1,0,0,neutral,24.0,13.0,1,0,1,1,1,3,0,1,8,3,42.57,48.09,57.41,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,-8.85
TX_0001264,108.73,FR,NL,1,mobile,chrome,retail,mc,1,1,1,1,0,0,2,friendly,26.2,13.0,1,0,0,0,0,3,1,0,8,2,67.5,42.32,54.42,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,7.11
TX_0001265,1.5,BE,FR,1,mobile,firefox,marketplace,amex,1,1,0,0,0,0,0,friendly,17.2,13.0,1,0,0,0,2,0,2,0,2,3,66.0,39.67,26.66,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,12.45
TX_0001266,20.14,UK,US,1,mobile,app_webview,saas,visa,0,1,1,0,1,0,1,friendly,26.2,26.0,1,0,0,0,4,1,0,0,11,7,73.57,42.22,21.42,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,13.77
TX_0001267,70.1,BE,NL,1,mobile,chrome,retail,mc,0,1,0,1,0,0,0,strict,25.8,26.0,1,0,0,0,0,3,1,2,4,5,51.62,59.1,48.32,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-6.71
TX_0001268,20.32,NL,DE,1,mobile,app_webview,marketplace,visa,1,0,0,0,0,0,0,strict,28.8,29.0,1,0,0,0,4,0,0,2,4,6,46.68,44.66,41.3,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-3.92
TX_0001269,206.94,IT,UK,1,mobile,chrome,saas,visa,0,1,0,0,0,1,0,friendly,30.2,21.0,1,0,0,0,0,1,0,0,4,5,55.5,45.85,34.11,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,1.19
TX_0001270,36.63,DE,UK,1,desktop,app_webview,retail,mc,1,0,0,1,0,0,0,friendly,25.2,16.0,0,0,0,1,4,3,1,0,4,4,39.83,43.13,52.18,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-8.8
TX_0001271,176.44,IT,ES,1,desktop,safari,saas,amex,0,1,0,1,0,0,0,strict,33.8,24.0,1,1,0,1,1,1,2,2,4,3,57.47,56.96,41.19,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-2.12
TX_0001272,66.84,ES,ES,0,desktop,chrome,saas,mc,1,1,0,0,0,0,2,neutral,22.0,8.0,1,1,0,1,0,1,1,1,6,1,70.04,45.68,23.26,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,13.45
TX_0001273,193.08,UK,UK,0,desktop,safari,saas,visa,1,1,0,1,0,0,0,strict,22.8,19.0,0,0,0,1,1,1,0,2,0,1,43.78,30.35,24.37,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,1.74
TX_0001274,87.19,NL,UK,1,mobile,safari,retail,mc,0,1,0,1,0,1,0,friendly,22.2,18.0,1,1,0,0,1,3,1,0,4,5,60.09,63.18,44.38,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-3.13
TX_0001275,85.97,DE,BE,1,mobile,chrome,retail,amex,0,1,0,0,0,1,0,friendly,22.2,18.0,1,1,1,0,0,3,2,0,4,5,69.68,56.57,43.47,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,6.52
TX_0001276,234.79,NL,US,1,desktop,firefox,marketplace,mc,1,1,0,1,0,0,0,friendly,25.2,11.0,1,1,0,1,2,0,1,0,2,1,65.04,50.62,39.34,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,6.75
TX_0001277,172.69,DE,NL,1,mobile,edge,retail,amex,1,1,1,0,0,0,0,neutral,27.0,16.0,1,0,1,0,3,3,2,1,2,2,73.09,28.22,54.21,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,9.49
TX_0001278,78.54,BE,NL,1,desktop,edge,saas,visa,1,1,0,1,1,0,0,friendly,17.2,8.0,1,1,0,1,3,1,0,0,6,1,59.57,48.19,38.25,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,2.61
TX_0001279,93.3,NL,ES,1,desktop,safari,retail,visa,0,1,0,1,0,0,0,friendly,22.2,13.0,0,0,1,1,1,3,0,0,4,3,48.97,34.05,45.76,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-1.13
TX_0001280,1.5,BE,US,1,desktop,safari,retail,mc,0,0,0,0,0,1,0,neutral,28.0,13.0,0,0,0,1,1,3,1,1,6,3,45.7,31.98,50.02,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-2.93
TX_0001281,55.53,FR,US,1,desktop,chrome,travel,visa,1,1,0,1,0,0,0,strict,25.8,16.0,1,0,0,1,0,2,0,2,2,1,59.47,31.46,40.3,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,5.34
TX_0001282,67.86,ES,IT,1,desktop,chrome,saas,mc,1,1,0,1,0,1,0,friendly,17.2,8.0,1,0,0,1,0,1,1,0,2,1,77.23,24.97,43.32,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,17.85
TX_0001283,61.27,ES,DE,1,desktop,chrome,marketplace,visa,0,1,1,0,0,0,0,strict,25.8,21.0,1,0,0,1,0,0,0,2,4,2,49.35,33.57,38.08,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,0.7
TX_0001284,140.65,BE,UK,1,desktop,chrome,retail,mc,1,0,1,0,0,0,1,neutral,23.0,8.0,1,0,0,1,0,3,1,1,7,0,58.42,3.85,44.23,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,10.98
TX_0001285,96.13,FR,IT,1,mobile,chrome,saas,visa,1,1,0,1,0,0,1,strict,20.8,21.0,0,0,1,0,0,1,0,2,5,3,57.07,51.59,43.43,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-1.4
TX_0001286,114.81,IT,DE,1,desktop,app_webview,saas,mc,1,0,0,0,0,0,1,friendly,25.2,16.0,1,1,0,1,4,1,1,0,7,4,48.09,43.88,48.29,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-4.49
TX_0001287,89.34,DE,FR,1,mobile,safari,saas,visa,0,1,0,1,0,0,0,neutral,24.0,18.0,1,0,1,0,1,1,0,1,4,5,46.79,62.22,44.51,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-8.9
TX_0001288,61.54,BE,BE,0,mobile,edge,saas,mc,1,1,0,1,0,0,0,friendly,11.2,13.0,1,0,0,0,3,1,1,0,0,3,69.74,45.31,13.28,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,15.4
TX_0001289,91.55,FR,ES,1,desktop,edge,retail,visa,1,1,0,0,0,0,1,friendly,17.2,8.0,1,0,0,1,3,3,0,0,5,1,70.06,28.67,38.42,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,14.68
TX_0001290,37.21,FR,NL,1,desktop,edge,subscriptions,mc,0,0,0,1,0,0,0,neutral,28.0,13.0,1,0,1,1,3,4,1,1,6,3,45.66,42.51,58.14,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-7.21
TX_0001291,24.32,UK,ES,1,mobile,app_webview,retail,mc,1,1,0,0,0,0,0,neutral,23.0,21.0,1,0,1,0,4,3,1,1,2,6,63.37,53.01,42.44,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,1.28
TX_0001292,165.81,FR,FR,0,mobile,chrome,subscriptions,mc,0,1,0,1,0,0,0,friendly,24.2,21.0,1,1,0,0,0,4,1,0,2,5,62.46,57.17,36.18,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,1.08
TX_0001293,111.65,NL,NL,0,desktop,safari,retail,visa,1,1,0,1,0,0,0,friendly,11.2,8.0,1,0,0,1,1,3,0,0,0,1,63.2,22.59,14.31,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,14.43
TX_0001294,74.04,FR,BE,1,mobile,edge,retail,amex,0,1,0,0,0,0,0,friendly,22.2,18.0,1,0,0,0,3,3,2,0,4,5,51.74,50.69,36.03,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-2.1
TX_0001295,113.83,NL,UK,1,desktop,edge,saas,amex,1,0,0,1,0,0,0,neutral,23.0,8.0,1,0,0,1,3,1,2,1,4,1,63.2,26.3,48.24,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,6.72
TX_0001296,137.09,BE,UK,1,desktop,firefox,retail,visa,1,0,0,0,1,0,0,neutral,23.0,8.0,1,0,0,1,2,3,0,1,8,1,38.51,28.35,37.55,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,-1.77
TX_0001297,90.86,NL,UK,1,desktop,chrome,saas,mc,1,1,0,0,0,0,0,neutral,19.0,8.0,1,0,0,1,0,1,1,1,2,1,62.92,27.46,40.98,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,7.75
TX_0001298,1.5,BE,ES,1,tablet,edge,travel,visa,1,0,1,1,0,0,0,neutral,28.0,8.0,1,0,0,2,3,2,0,1,4,0,71.29,18.38,40.16,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,17.45
